"A Hot Day.  It was a very hot day out. Jim went to the gym. He was getting really into it. Jim made some food. His girlfriend had an amazing time."
"Pants.  Mary found a brand new pair of pants. She found them on sale. She tried on them and was amazed at how comfortable they were. She loved wearing them when she went out."
"Stay at Home Mom.  Tom's son was having a birthday party. Tom wanted to celebrate by himself. He bought himself a nice gift. Tom left him alone. The party was ruined."
"The Security Camera.  Sam wanted a security camera for his school's Christmas parade. But the other students thought it was weird. They decided to buy the cameras. The security cameras didn't fit in their pockets. The next year, Sam got a new camera."
"Pool Day.  Jill loved her job. She loved it so much she wanted to come in a day early. She worked for months to get her pool done. She finally had it done. She got so excited that she took a shower in it."
"The test fail.  Tim had a very important test coming up. His teacher was worried he would fail it. Tim worked very hard in class and got a good grade. He got in the test and the teacher was very happy. Tim got an A on the test."
"Talk Show.  Tim had a show coming up on Friday night. The producers told Tim that he couldn't have it. Tim didn't like it. Tim went and had a hard time. He finally gave up."
"Chess.  It was my first time playing chess. I was pretty good. I was going to beat someone else on the board. I did better than the other person. I made it into second place."
"Goo Rue Food.  I ordered some gum from a local grocery. When I tried it, it smelled awful. I asked my friend if she had gum and he said yes. I drove home and got some ice cream. I was still disgusted that gum was so bad."
"Doing the Exact Opposite.  I was on the basketball court with my mom. I was going to give a speech to give her an award. I accidentally fell over and hurt my knee. My mom yelled at me and got me in trouble. I never got to give my speech to her again."
"Weight loss.  Kim wanted to lose some weight. She decided to start eating healthier. She followed a healthy diet to lose some weight. Her doctor recommended she start eating more vegetables and fruits. Soon Kim was having a weight loss success."
"Trip.  My family and I went on a vacation last year. We went to Vegas. We went to a lot of parties. The highlight of the trip was the casino. We got to know one of the most powerful men in the world."
"Swimming.  Tim went to the pool with friends. They started to play. After a while they realized it was too hard. Tim asked them to try out some swimsuits. Tim really liked them."
"Pregnant.  Susie had been expecting a baby for years. After her first day, she met a new man. Susie was thrilled to meet her new husband. She felt a little bit like a new woman. They got married."
"Summer Reading.  It was Christmas and Dan couldn't wait to read the new book. His favorite author was getting the new book out the door. Dan was really excited to read it. He opened up the book, but his eyes closed as the sun sank. He read it on a crisp crisp and crisp night."
"Job.  One of my cousins hired me as a waitress. He asked me to be his secretary and she said yes. We worked all day long. I was very nervous and didn't know how to do anything. I decided I would have a nice job and it was not a good fit for me."
"Green Grass.  Kate and her dad took her grandkids to the park. They walked around and looked at their yard. At the park was a green grass field with lots of flowers. They were excited to be outside and see the grass. Kate realized that the grass in the park was poisonous."
"The Tattoo.  One day I wanted a tattoo. When I got there I realized that my tattoo was a terrible idea. It took forever to dry. It took months to get it done. Finally I got my beautiful tattoo."
"A Bounty of Soda.  I was out playing at the beach with my friends. A pirate named Bob was coming along. He wanted to steal a bag of soda from the beach. I was not scared and kept the soda in my bag. My friend came home and took the bag of soda."
"I'm a Bad Goalie.  Allie wanted to have the ball at the park. She went out of the house and looked in the window. She decided she was going to score a goal. She jumped into the air, and fired her shot! She landed the goal, and she won her first game!"
"Suspension.  Jane had trouble sleeping. She had trouble falling asleep. She could hear a horrible thud. She had to make a change of bedding. It cost $15 to change her bedding."
"Cops.  I had a cat that I was scared of. We had to chase him everywhere he went. He wouldn't let us find him. We also kept seeing him as soon as he got away. He always kept up with us."
"Ramen.  I ordered the Ramen from the supermarket. As I tried to take a bite, I got some food in my mouth. I ate the food in a spoon to feel better. I woke up and realized I'd forgotten a bite. My mouth was sore all day."
"Loose Cage.  It was time for me to go to bed. I looked at my cage in amazement. My dog was eating his lunch outside. When I woke up I was very tired. I ended up sleeping through the night."
"Bike Race.  Lucy was riding her bike up to the park. When the ride started she was going to be hurt. A raccoon ran up onto her. She was afraid it would hurt her in the future. Lucy ended up breaking her bike."
"The New Drink.  I ordered a bottle of gin from a store. However, it was very bland. I had to eat it anyway. My stomach started hurting. I decided to buy another drink."
"Hunter.  Jon wanted to have a great day out with his friends. He gathered up the courage to go out with them. He had a great time. He had so much fun with his friends. Jon's friends all thanked him for coming."
"Angel at Work.  Angel was having a hard time getting a new job. His company was failing, and he thought it would be best to hire a personal trainer. In the end, he asked a personal trainer for advice on getting better at work. The personal trainer helped him to get better at work, and he became an excellent personal trainer."
"The Game.  Tim was playing chess with his friends. They were both against an undefeated opponent. Tim was losing, so he wanted to play against him. Unfortunately, his opponent was more motivated than Tim. He decided to play against Tim."
"Problem Solver.  Tom didn't know what he wanted in life. He decided to write about it. He began to write about it daily. Eventually he finished his book. Tom became a famous author."
"Sara's New Friend.  Sara had recently lost her boyfriend. She was very sad that she was no longer with him. She started to ask around where he had gone. Eventually she found out that Sara was pregnant. She decided to get the baby a month early."
"Wedding Day.  I am going to a wedding tomorrow. The best part is that my husband is going to be my best man. I am not sure what he is going to say. I hope he does not give me any advice. He did, however, tell me that he will propose."
"Car Wash.  Gina wanted to wash her car. But her car wouldn't start. She could not afford to pay for the car wash. So she bought the cheapest way to get around. But it cost her twenty dollars per hour."
"First Day of School.  We were waiting to start Kindergarten and our teacher was in the building. We had to push our way in to the classroom. When we got there, we saw the building had closed. We were confused, but the teacher thanked us for being patient."
"Wish.  Sue had a very important question to answer. She felt she had been chosen and she did not have time to ask her. Sue thought she was going to answer but then her phone rang. Her answer to the question was a call from her boss. Sue was given an hour to leave the office without her phone."
"Sleepover.  Gina was having a sleepover. She invited everyone in the house to her house. Gina felt lonely and couldn't get any sleep. She decided she would make everyone happy. Gina and everyone had a nice and happy night."
"Pilates.  John was on vacation with his wife. They decided to take a boat ride. The boat ride made John feel like he didn't want to go anymore. He got a really rough time on the boat ride. John didn't want to go back home."
"The Canal.  In the summer, the family wanted to take a vacation. They decided to take a canal. They took a kayak out on the beach. They got stuck in the water for a while. They had to pull it out by hand."
"Test.  Bob wanted to take a science test. He wanted to get an A on his quiz. He looked online and there were no answers. He decided to go to the bookstore and get some free samples. The results were in his favor and he took the quiz!"
"Shut Down.  One day, Joe woke up very late. He decided to start working at his new job. Joe did not feel very refreshed. Joe woke up around 8 am to see the news. Joe got the flu."
"Need A Ride.  Sally was walking around with a dog when she noticed a red ball. The dog ran over to her and touched the ball. Sally ran back to the car. Her dog's owner saw the dog. Sally felt bad for her dog, but she understood."
"The Girl Scout.  The girl scout troop was a very different kind. They were not just a family but a group of friends. They were in charge of their own lives. They had to act in ways that would make others feel welcome. This made them a lot more unique than before."
"Bought new sheets.  Gina's boyfriend had a big party tonight. She wanted a nice, warm and comfy pillow. She went to the mall and bought three sheets. She wore them every night. She was so happy."
"The Haircut.  Kelly wanted her new hair cut short. So she looked up a list of options online. She found a good deal online. She cut her hair short so it would look great. Kelly decided it looked good."
"Marco's Big Goal.  Marco was a great soccer player. He could score goals and get the ball in the goal. One year he couldn't score a goal in his soccer game. So Marco signed a professional contract for his dream. Marco has been practicing for this for months."
"The Glass Bottle.  Bob wanted a glass bottle to celebrate his birthday. Bob asked his girlfriend to put one in his mouth to surprise him. They went to the store to get a glass. Bob's girlfriend handed him his gift. Bob's girlfriend thanked him and gave him the bottle."
"Weird Channel.  Tom had a tv show. He decided to watch it everyday. He started to get bored and started to skip to sleep. When he got home, he realized he was watching the wrong channel. It was too boring for him to watch anymore."
"Trash.  There was a homeless man in a wheelchair. He had gotten the trash out to put in the trash can. The homeless man didn't want to sit in it. So he left. The homeless man made a run for the trash can."
"Shiny Red.  Tim was at a restaurant with friends. It was so nice looking at all of their beautiful reds. Tim took a sip of the glass. He knew it had been a long time since he had drunk one. Tim put a big, black eye on it."
"One shot.  Bob was driving through the forest. Suddenly, he heard a big sound. His car started to make an odd noise. He saw that it was a squirrel! He pulled over and tried to calm the car. Luckily, his car was safe until he had it's ears pierced!"
"The Abandoned Car.  Susie was driving home one night. Her car broke down on the side of the road. It was all over the pavement. Susie looked around for it. She had a bag full of cigarettes to use."
"Competition.  A man and his wife were competing. They were both very competitive. The man told the wife it would be a good idea. The wife disagreed. She took a knee and they both decided to compete."
"Louis and the computer.  Louis was feeling down and out of it. His computer was very sluggish. Louis went to the store to buy a new computer. He did not find a computer at all in his price range. Louis went back to the store and bought a new computer."
"High School Football.  My son and his sister were playing in the playground. He was doing poorly with his hands. I decided to help him do better. I put a large plastic ball in his hand. My son was able to do well in his football game."
"The Play's the Thing.  The play was going to perform at the school's summer play. My mom was nervous about it. She called up the actors to prepare. However, she couldn't get it right. She had to improvise it with my brother."
"Painted House.  I got a job as a house painter. I used paint paint on my walls. I went to a friend's house to paint my walls. He painted his walls all day. They were very pretty."
"Happy Birthday.  Yesterday I was going to the doctor. He told me to stay away from him until tomorrow. I asked him if he would talk about me tomorrow. He went out for a drink with friends. It was really nice to see him at the end of the day."
"Quinn and Rowen at Recess.  Quinn's parents decided to take him to a school reunion. They had spent the whole weekend together. When they came home, Quinn felt a bit uneasy. His mom told him she didn't think he had a good time. Quinn felt like he was being treated better than she ever had."
"The New Dog.  Susie found a new dog. It was a puppy she was adopting. She named her new dog Spot. Susie loved Spot and tried to teach him tricks. Spot became very good at it and loved her very much."
"Hot and sticky room.  Tom wanted to do something nice with his spare change. He found some bookshelf that contained old school clothes. Tom turned the bookshelf on to his table. He walked over to the old clothes. Tom grabbed a pair of high heels to wear."
"The Fly.  The fly was in the bag. It was stuck in the ground. The flies were coming in. A bird jumped out at the fly. The fly flew out of the bag and landed."
"New job.  John had just applied for a job. He knew that was not enough, so he took a test. The day before his interview, John received a phone call. The employer had told him that he was fired. John was worried because he hadn't studied for the test."
"Rick is hurt.  Rick was at a bar drinking. He was drinking too much and noticed someone. He pulled out a red baseball cap from his pocket. He picked up the baseball cap and started hitting the guy. He is now being treated like a criminal for taking the baseball cap."
"A Friend's Thanksgiving.  Anna and Beth were really excited to celebrate their friend's birthday. Beth had told her they were going to eat Thanksgiving dinner. They went to the store and bought all the ingredients to make it. When they got home, Anna and Beth were very surprised. Beth made the turkey and everyone complimented her for it."
"Treat.  The nurse helped my wife go to the hospital. The nurse gave us some medicine to give to the man. The man felt very sick. He went home and felt better for a few days. He thanked me later."
"Olivia.  Olivia was born a boy and was raised in a strict Christian home. She grew up very close to the strict Catholic family. In high school she met a boy named Tim. When they met they became best friends and lived close to each other. Olivia is still very confused about her childhood."
"Apple Pie.  My sister in law is a good cook. She makes her own pie. Her mom says it is for the family and not the cook. She says they made it for her. She cooks it for the family."
"Motorcycle Accident.  Tim was running down the road. All of a sudden he had to pull over for traffic. Tim went to the nearest road and looked for a car to stop. A car pulled up and Tim tried to follow it. After a few minutes of trying, Tim was able to get the car back."
"Car.  The family was shopping at the supermarket. They saw a shiny new car. They all looked at it and smiled. The new car was beautiful! They all thought it was a great brand."
"First Time Shaving.  Kelly decided she needed new hair styling. She went to the hair salon and bought new hair. When she was done, Kelly got her hair styled. After that she would often do a few poses. Kelly's hair looked great."
"Registry Wit.  Bill and Jane were studying at the library for a test. Bill tried to write his paper but the teacher noticed it. He wrote as much as he could to impress Jane. The next day at the test she got into an argument with Bill. Bill realized that he forgot the library card."
"All Work, No Play.  Last week my brother and I were playing soccer. He played for a few minutes and then came on the field. He hit the ball and went for a goal. He won the match. My brother and I got the trophy."
"Too Drunk.  The man drank too much. His girlfriend found out. He tried to fight her. He ended up getting in the trouble. His girlfriend told him to get out."
"Winning.  Alex was competing in a basketball tournament. His team was favored. Alex was not the better player in his competition. He didn't know anyone better. Alex ended up beating the other team by 20 points."
"Movie Night.  My wife and I decided to go to a movie night at her house. We went to the movies alone but got a lot of snacks. On the way home from the movies, she noticed I was gone. She went over to find me but I was gone. She decided to ask me to stay at her house instead."
"Bicycle Accident.  Tom was riding his bicycle. Tom got a flat tire. Tom fell and scraped his ankle. Tom had to call a ride-hailing service to reschedule. He ended up paying a car with the payments."
"The Pianist.  The teacher had a problem with his students' bad grades. Every single one of the kids got better. His teacher encouraged them to do better. The kids started taking it more often. The teacher got the problem worked out better."
"Speak To His Mom.  When I was little, I decided to do something about getting my speech out. I went to the office and asked my mom for help. She told me I should write a speech in my own language. I wrote a speech in French and was able to make it out of time. I am now in my 5th year teaching French."
"The Birthday Party.  Today is the day the girls went to their dad's party. My parents were having a great birthday and planned a special cake. All the friends had made invitations, and invited them. All the kids got together, and went to the party. My parents thought that it was very nice, and gave them gifts."
"A Crazy Sandwich.  Fred was hungry. But he couldn't find any food anywhere. Fred decided to eat a sandwich. But he wasn't hungry anymore. And he couldn't eat the rest of the sandwich."
"Pancake Time.  My boyfriend and I had a birthday coming up. He was going to make some cake for me to throw with friends. We ate all night long and we loved it. I knew I would make this year for him. We ended up going to a party anyways."
"The Basketball Showdown.  In high school, I played basketball against the other kids at my school. I was the best scorer at the basketball game. However, one kid got in my way and tried to dunk my way to the hoop. I hit the ball and I got knocked to the ground. The kid got up and tried to kick my head on the floor."
"The Bucket.  My sister-in-law and her sister-in-law went to a party. She wanted to get a hot dog but the kids were quiet. Her sister-in-law tried to get her into the bathroom. Her sister-in-law fell out of the bucket. Her sister-in-law was also upset."
"Floating down the river.  The fish floated in the river. A man jumped up to the fish. He told the fish to drop down. The fish fell down the river. The man put up a pole."
"Alan's Eulogy.  Alan went to the zoo today to look at lions. He was shocked to see that all the lions were very pretty. Alan had no idea that there are many other animals in the zoo. He then realized he really liked the tigers and tigers. Alan decided that he'd like to visit the other animals in the zoo."
"Credit Card Debt.  I needed a new credit card. I decided to go to a pawn shop. There was a lot of people that needed credit cards. One woman asked for credit cards. My credit card was declined, and I was late."
"Trip to the beach.  Jane and Beth went on a family trip to the beach. The trip was to go fishing. Beth decided to go fishing with Jane. She and Beth caught a huge trout. Beth said it was the best fishing trip ever."
"Ralph's Dog.  Ralph was playing fetch with his new dog. Ralph felt the dog tug on him. Ralph began to scratch his dog. The dog was very upset. Ralph stopped playing fetch with his dog."
"Hiking up Hawksbill Crag.  Tom wanted to hike up a big oak tree. He saved up for a while. He put all of his wood in the trunk. The tree started to die. Tom was sad."
"The Playground.  We took my dog, Jack, on a vacation. My dog liked the playground. I asked Jack where the playground was. Jack said it was in his yard. I told Jack to keep walking and to keep walking."
"Lawyer or prosecutor.  A woman wanted a lawyer. She went to law school. She was offered a lawyer position. A few weeks later she was called by the attorney. The attorney was an alcoholic."
"Food Truck.  Sam loved going to the local food truck. It was always a great way to have a quick lunch. One day, Sam's mom told her to bring the truck with her. Sam reluctantly brought it with him. He loved having a friend at the food truck."
"First kiss.  Today I kissed my first girl at a coffee shop. She was kind of shy but I was shy. We got along very well. She was my first kiss. She said it was the first kiss."
"Cruise.  I boarded the cruise. The first thing we did was board the plane. Once the plane arrived in the port, we took off. We put our items on the board. The next day, we put on our clothing."
"Baby Bottle.  It was time for the family reunion. They had been through a lot of ups and downs. They didn't know what to do. They all had to go home. They hugged each other."
"The Big Test.  Jake had a big test coming up. He decided he needed to study. He decided to go to the doctor. The doctor gave him the answers he needed. Jake had a big test coming up."
"The Dog Bowl.  Tim was taking a walk in the park one day. While sitting, he saw a big dog bowl outside. He immediately got excited and went back inside. His dog gobbled up the bowl and ran outside. Tim was happy that he had gotten to go outside again."
"Peach Ice Cream.  We went to the lake for ice cream at the beach. I bought ice cream with a dollar on it. But I had to leave my toothbrush at home. I ended up having to use a toothbrush. After a week I could not stop using ice cream."
"Strange massage.  I had a beautiful girlfriend today. We got into a cab one night and got a hot massage. I wanted to relax and enjoy the massage. I took it for granted because I am good at it. It did not work for me because of the massage."
"Four Minutes.  Tom was in high school. His professor asked him to write a paper. Tom started writing it the next day. He got an A for his paper. The next day the professor gave him a F."
"Horror Film.  Jim loved horror films. Jim found a new home for his favorite. Jim spent a lot of time in the cinema. Jim was a lot more interested in other films than the horror ones. Jim decided to get a new job."
"Old Jeans.  I had bought new jeans yesterday. They were running out of denim. I decided to save up for a new pair. Alas, my jeans were not ready for the long commute. Now, I have to take them to a new place."
"Eggplant.  Gina and her mom ate lunch together. They ate eggs. Gina and her mom loved eating eggs. One day, she threw a egg in her food. The egg broke. Gina decided to eat the eggplant."
"The Rescue.  The family went to a cabin in the woods. They loaded their tents and buckets into the truck. They left and started walking to the cabin. After a couple hours, they heard a strange noise. A woman was running through the woods and yelling. The family decided it was time to leave."
"The Divorce.  Lucy was feeling ill. Her mom gave her medicine that she needed to try. Lucy's doctor said it would work. Lucy was in the hospital after all. Lucy cried when the medicine stopped working."
"Finally Alone.  I sat down in front of the fireplace to watch TV. I was still asleep. But I realized I wasn't awake in time to watch a scary movie. I sat up quietly. When it was time to leave, I grabbed my watch and put it away."
"Put on Your Pants.  Lisa wanted to do something fun for a date. She went to her favorite mall. She bought a pair of pants. She put on her outfits. Then, she went to bed."
"The Science Experiment.  My friend Tim worked for the US military. He and his buddies went to the museum and found a piece of a meteorite. Tim's team showed the team pictures of the meteorite. It's a little creepy, because it's a bright red color. The team did the experiment without Tim."
"Cass.  I worked in retail in 1996. One of the sales associates at the department store said he wanted me to take a trip to the store. We went there because we needed money for a car. We bought a car in 1997. We drove home and went to get another car."
"Tina's Dinner.  Tina was hungry for dinner. So she went to the deli to get her food. The deli was selling her food so she ordered a burger. The burger was terrible. Tina didn't like the burger."
"Car.  Joe woke up early every morning in the winter. He was sure he would be late. When he was supposed to arrive home, he got a flat tire. He drove his car home from school, and got ready. Joe arrived at work late."
"The Irritating Neighbor.  There was a strange noise outside my apartment. It scared me. It made me think I was in my backyard. I decided to leave and go to bed. When I came back my roommate had left."
"Camel Ride.  I took my daughter on a camel ride today. We all went to the hotel. We rode for five hours. She was very excited. We left and drove off."
"Horace Eats Donuts.  Horace had a problem with unhealthy food. He had bad stomach pain and felt bloated. His friends were making donuts. One day, he felt very sick. He decided to eat healthy food and went to his doctor."
"Early Breakfast.  Fred wanted breakfast. He woke up late and his mom brought him to his room. Fred got out his breakfast and ate it. When he got home, he put it in the oven. When it was ready, he cooked it."
"Getting the last ipad.  Kate needed a new ipad. She was a bit nervous about getting one. After an hour of browsing she saw an ad. The ad suggested a brand new ipad with a keyboard dock. Kate was able to buy it."
"Brought Lunch.  Yesterday I brought my friend a sandwich to eat. My friend said that he would like to eat it. I told him it was only to make sure his family wasn't hungry. I said I would bring it to my friend if they wanted it. My friend agreed to bring the sandwich to my friend."
"The catch.  The cat caught a fish. The mom took her to the pet store. The cat decided to buy the fish. The mom was upset. She went back to her normal room and left it on the floor."
"Sober.  The guy was having a hard time getting work done. He tried a new app that he was using. His task list was going too fast. He finally finished the task. However he was too proud of himself."
"The restaurant.  Sue was excited to go to a restaurant. She went out early and waited. When the doors opened, Sue sat on the counter. She watched the specials she would see and ate. Finally, the doors closed and she went home."
"Hat.  We had a friend with a hat in our apartment for years. His favorite color was orange. He loved his hat. One day, he broke the hat. His hat was a huge hit."
"The snakebite.  I was at my friends house. I got a little bit scared because I was wearing gloves. I didn't know if I should have gotten one of the snakes. I was afraid for my mom. But then I found out she had a snake and she had to put it down."
"Birds.  The kids loved to play outside. They would fly around in the yard. It was a big tradition. One day they came across a big flock of birds. The birds flew back and forth all night."
"Teeth whitening fail.  It was very hot outside. I decided to put some dish soap on my teeth. The soap caused them to swell. I went to the dentist. He said it was done."
"Going to the Zoo.  When we were in school we took a bus home. The zoo was closed for the day. We took our favorite attractions. We drove to the zoo to see the giraffes. We ended up going to the zoo at noon."
"New Camera App.  Tim bought a new camera for his dog. He had been saving up for years. When Tim got home from work, he ran into a storm. Tim was able to get it fixed after a couple of hours of work. Tim bought a new camera that day."
"New dress.  Allie wanted a new dress for Christmas. So she looked through the dress racks. Then she saw a pretty dress. Allie decided to purchase it. She bought it!"
"Wrong Number.  I got a new phone. I needed a new phone to keep me company. I tried on several phones. I gave up and kept calling different numbers. Eventually I decided on a better deal."
"Mean Dog.  My family has a puppy. The dog hates being left alone. My dad wanted to teach him. I put the puppy in my class and told him not to. My dog did not understand."
"The Tower.  There once was a tower on the outskirts of town. It was surrounded by towers and houses that were very tall. Many of these houses collapsed due to flooding. One of these houses ended up falling and flooding destroyed it. It was rebuilt into an impressive tower."
"Fish Tales.  Lucy's dad came over with the fish he brought from the lake. He had put the fish in a bowl and set the bowl on top of it. While he was swimming the bowl hit a rock. It landed on Lucy's dad's knee. Lucy was crying since she thought it was hurting her knee."
"Newspaper.  Tim wrote a newspaper. He went to the local paper and picked out stories. Tim started with stories about the economy. He gave his story a chance to do well. Eventually Tim won the newspaper award."
"Driving to the beach.  Jane got up early on Sunday morning. She was going to the beach on Saturday. She was tired and couldn't get to the beach. However, she did a good job and headed straight for the beach. She was able to enjoy the sun and enjoy her day."
"The Apple Orchard.  Janice was having a hard time finding apples to pick. She looked all over the neighborhood, trying to find a favorite. Finally, she found one she really liked. It was in the market area. Janice had a great time picking apples!"
"David forgets about the sandwich.  David was eating with friends. He noticed his stomach began to hurt. He went into the bathroom. He ran to the bathroom. He went to the bathroom and was relieved."
"Bad grades.  Tim had a bad grade. He took an SAT. The test came back negative. Tim decided to do better. He took the SAT again."
"The Show.  One evening Jane went to the local comedy club. She wanted to meet up with a comedian. She went over some of his routines. Jane was told that she was too small to talk to. Jane decided to ask someone on a date instead."
"Beach.  Sam wanted to go to the beach. He bought some fresh water. He paddled to the sand. He then paddled back home. He had fun."
"Bad Tooth.  When Jill had her tooth, it was very weird. She thought it was very weird. Then, she realized that it had the same dentition. She tried a new toothbrush but it was very dull. She went back to her regular toothbrush."
"Day Off.  Kate and her boyfriend are going to a beach on Tuesday. Kate had to go out to the beach in a different way on Tuesday. Kate's boyfriend's girlfriend was furious that they decided to go to the beach. She decided to cancel plans with them so they would miss the day off. Her boyfriend and Kate got out of their car."
"Making Out at the Movies.  Kelly was excited about the upcoming movie she was watching. She wanted to do something special to celebrate. She picked out a dress and went to the theater to purchase one. When she arrived at the theater she went to the dressing room. She had an amazing time seeing her favorite actress."
"Charlie Helps Paint.  Charlie is having a painting competition tomorrow. He loves to paint but cannot paint well. Charlie decides to help out at his local paint shop. He paints a large picture of himself and his mom in their home. Charlie and his mom enjoy their painting competition!"
"Black and white party.  One day Tom and his girlfriend got into a fight over something. They tried to leave the house. They looked everywhere for the problem. Unfortunately one of the girls didn't see them coming. Tom and his girlfriend left the house quickly."
"Unhappy about the gift.  Yesterday my wife saw a Christmas card online. It was a wonderful card that she wanted to buy. However, I decided to pay and then she was upset. She said she would do everything she could to get it. I had to wait for another day before she bought another card."
"The Gay Sister.  Jane was a lesbian. She felt sad when she heard her sister, Mary, say it. She was ashamed and tried to ignore it. However to Jane's dismay, Mary got out of the closet and walked away. Jane felt terrible and was angry with Mary."
"Water.  My friend recommended we get a water heater today. I bought a cheap water heater and went to work today. When I arrived at work, I realized the water heater was broken. It took a while to get fixed, but it came in a few days. My friend did not have a spare water heater."
"Visit.  Yesterday I visited my grandma in Illinois. She visited my cousin in Texas. She was visiting us in the car. She showed us her favorite movie. My cousin was really impressed with my grandpa's movie."
"Back to School.  Amy was at her first day of kindergarten. Her teachers were all talking about how excited she was. Amy realized her mom did not take her to school. Amy was upset but still had a great time at school. After lunch Amy learned she would have to take her to school."
"Late Night TV.  Tim was supposed to be in charge of cleaning up. He had trouble picking out the time and place to watch tv. He decided to use an app on his phone to turn it off. When he came back the night TV was dead. Tim complained to his friend about the inconvenience."
"iPhone reveal.  Jen decided to go with her parents for a big party. When she got there her mom gave her a huge hug. Jen was a little teary as she talked with the crowd. Jen found it hard to stay calm after her big party. Thankfully her mom made her relax and make sure she was okay."
"Thrones.  I love to fly thrones. I decided to buy some. I had never seen anything like it before. I was so excited to be flying my drone. The drone looked great."
"The Brave Fireman.  John's neighbors were being loud. The neighbors called the fire department and demanded John's house be evacuated. John said he would do anything to help them. John was afraid they would be angry with him. John was caught on camera shooting fireworks on his neighbors."
"Met at a Bar.  It was a hot summer day and Jill went to the bar. She sat at the counter, waiting for a drink. The waitress took her to the counter. She told Jill that there was a wait for a bartender to take her. Jill gave the bartender a nice tip."
"Cooking White Rice.  Tom's girlfriend told him he looked good eating white rice. Tom was excited to make his girlfriend a dish. He mixed all the ingredients into a bowl and put it in the oven. After the meal was done he set it on the table. He ate it and her eyes lit up."
"Mini golf.  The family took a mini golf outing. The golfer made a perfect score. He shot the ball in the hole. Everyone got a medal. The family was very happy with their achievement."
"Dancefloor.  Tim was nervous about the dancefloor. His friends did not know how to use the floor. Tim did not want to disappoint them. He practiced. Tim did not disappoint his friends."
"Shirtless.  My son's mom bought him a shirtless sweater at the mall. He did not have a date with her that day. He was very upset and wanted the sweater, but I was not mad. I told him to change his mind and buy me a shirt. He was very surprised."
"Short Stories.  The couple wanted to write short stories for their children. The children would choose what was best. The couple spent all day writing their stories. The children were very proud of their writing. The children got to experience writing short stories."
"The careless destruction.  The students walked past the cafeteria. They walked past a large trash can. They saw a boy carrying a plastic bottle. The bottle shattered on impact. The students were traumatized by the event."
"Big Change.  John's sister had given birth to a baby girl that he did not know. It was his turn to take her out of the home. As he did, he noticed the baby crying and screaming. John didn't let the girl go and she was very happy! John was relieved to see the baby in his arms and happy."
"glasses.  One day, I noticed I looked very gray in my eyes. I decided to go to the eye doctor. They gave me a prescription to take care of my vision. My vision was improved. I was able to go back to my regular glasses!"
"More Books.  Jane wanted to read more books. She read almost all of her new books. She then began to think about what she was going to do with all of her old books. When Jane was done, she decided to buy more. She then went back to buying her books."
"Emma's track race.  Emma wanted to be in a track meet. She signed up for her dream meet. She was nervous about the race. She did great. Finally, Emma won the meet."
"Overstepping Boundaries.  I decided to go shopping for a new pair of sneakers. After thinking about them a long time, I decided to do some shopping. I spent about twenty minutes at a mall. After shopping for a few hours, I realized I did not have enough time. I decided to walk outside and shop with friends instead."
"Terrible Haircut.  I got my new haircut yesterday. My wife was very disappointed. She asked me for some advice. I suggested I cut my hair in half. She agreed and cut my hair."
"Birthday Cake.  It was Halloween. I got a cake from the oven. The cake was frosted with chocolate. I baked the cake. It was a cake with candy."
"Team Morale.  My teacher told me that we should stay in class to make extra money. I told my mom that we should be able to make money from home in time. She told me that we should pay a fine if we don't finish our homework. Since I didn't finish my homework, she suspended me from my class. I was really angry that she took me out of school for not finishing."
"A Bad Cut.  Sam was in the bathroom washing his clothes. His mom noticed something in his pants. She looked in his pants but found no money. Sam was forced to wear a tie for the rest of the day. His mom made Sam wash his clothes with the money he made."
"Cheaters.  Jake and his friends wanted to go to the movies. Jake decided to cheat. Jake's friends convinced him to go anyway. Jake's friends found out that he wanted to go and made Jake pay. Jake was punished for cheating."
"Park Accident.  The kids went to a park. They got a bucket of ice cream. They got ice cream. They drank it fast. They felt good."
"Indigestion.  When I was growing up, I never drank alcohol. My mother made me go to a local bar every Saturday. I hated going to any of the parties. One time, I went to an empty bar and there was no one there. I decided to get my mother a glass of wine."
"Luke Plays Guitar.  Luke wanted to be a better guitar player. He studied very hard every day to become one. He started working at an apprenticeship school. He eventually got to be a professional guitar player. Luke worked hard, eventually becoming one of the best guitar players in the world."
"Pull Up Me.  The girl was always looking forward to showing her friends how she wanted. She started a petition with all her friends and asked for their signatures. Her friend had already sent in the signatures. Her friend and her mom signed her petition. On Saturday, she received her friend's signature."
"Getting a snack.  Today we had an awesome brunch. We ordered burgers, chips, and french fries. We also got a burger with chicken and sausage. We decided to get ice cream for it. We all had a great time."
"Rita visits her grandparents.  Rita has been trying to find a home for her grandmother. She doesn't want to be alone because her grandmother is moving. Rita meets a couple who meet at the apartment complex. She moves in with them and they are nice and kind. Rita is now happy that she has found a home for her grandmother."
"Childhood Games Made Real.  A little boy got a toy for Christmas. It was a toy that he always played with. His parents took him to see it when he was little. It was in the family basement. They all laughed at him when they saw it."
"Pearls before (Guinea) Swine.  Jack was taking his son to the zoo. But Jack was scared to go there alone. He thought he wouldn't make the animal's tail disappear. But when Jack arrived, it had disappeared. Jack had never seen anything like it before."
"Making a New Friend.  Bob wanted to start dating. He decided he wanted to take his girlfriend with him. He went to his local dating website. Bob met up with his girlfriend at the restaurant. Bob had a wonderful time and was happy to have a new friend."
