"The Hair Band.  I was very self-conscious about my hair. As a young boy I was very shy around other girls. A friend and I went to a bar one night with our friend. He brought a bunch of alcohol to our friend. We got drunk and then we played the club music."
"Army Recruit.  John got a new job. He was told to recruit Army men for the war. He accepted the offer. He was shocked and very nervous. John got a good report card from his recruiter."
"Graphing Calculator.  Sue wanted to know how to use a graphing calculator. Sue looked online for tools and supplies. Sue purchased a graphing calculator online. Sue made a spreadsheet that worked for her. Sue gave the calculator to her coworker."
"Tail.  Aya had to make the very first tea for herself. She spent the entire afternoon relaxing at her house. Suddenly she heard a knock on her door. Aya opened it and saw a dog with cat prints on its tail! Aya was surprised that this happened to her dog."
"Road Trip.  When I was young I decided to go on a road trip. I was scared to go alone. I stayed in a tent with no one to play with. I stayed in a dark place and I didn't know anyone. I ended up being alone for a week."
"The Paper.  Jill was working on a paper for her class. Her teacher said that Jill wasn't writing well enough. Jill had to go to class that day. The paper was due on time. The teacher sent Jill to the library for her paper."
"The old town visit.  Sam took his granddaughter to Disneyland. It was a family trip. They had a lot to see all at once. Sam's granddaughter got sick and they were really upset. They decided to not go on the family trip again."
"In Trouble.  Anna was making coffee with friends. Then she realized she forgot to water it. The coffee was not ready to drink. Anna panicked and called the store. The coffee store told them to get back to the kitchen."
"The Goat.  Tom was visiting the circus. He got a goat. He was very excited about it. Then he ran out of the door. The goat got lost and never came back."
"Ferns.  Jane's apartment smelled badly. She decided to buy some flowers and scrub them thoroughly. However, she did not realize it would smell good until she went outside. Jane could not find her house to begin with. Jane quickly became depressed and took her to an ointment center."
"Siblings.  I was the little kid, so when I got older I didn't have siblings. We were all very close. We would play all day. One day we played together. I became a twin brother."
"Rex Can't Sleep.  Rex had a very annoying habit of sleeping in. After his brother died he kept waking him up. Rex would go to bed at night and stay awake. One day he woke up and felt so tired. His dad took him to the doctor and had his bed checked out. Rex slept with a very quiet sleep and felt better."
"Camping.  My cousin took me camping one year. We all went out and had a great time. Unfortunately we forgot to pack the food we wanted. We got lost in the woods and never went back again. My cousin ended up getting an accident and I lost everything."
"The Game.  We had a new basketball team. We played all day long. We lost every game. We knew that when we lost it was really bad. The fans were still rooting."
"The Pistol.  Jake was a shooting guard at a gun range. He always went to shoot a pistol with pride. One day he was shot and killed by an enemy soldier. Jake took the pistol for granted. He had never lost it."
"Leaf Collector.  Lucy was trying to find a new gift for her mother. She looked around her house for the perfect gift. She was finally settled when she looked at her dog. Her dog jumped up in excitement. Lucy decided she couldn't wait to see how the gift would be delivered."
"Frank Finds a Friend.  Frank was very lonely. He decided he would try a new activity. He asked his old friend how to make him more comfortable. His old friend was very friendly and Frank agreed. Frank felt really good that he had found a new friend."
"Driving School.  Eric was a bit apprehensive about driving in school. His friends convinced him to get a new car. He worked hard, studied hard and got the car. He drove his new car everyday. He didn't like the school but he was happy at first."
"Summer 1987.  Jim was a teenager who wanted to be a cop. His parents refused to allow him to use the streets or school bus. Jim decided to join the force at 18 with his mother. Jim is now an officer with the FBI."
"The Expensive Bill.  John was going on a date with a woman who was extremely attractive. She wanted John to pay for his cell phone. John got a $20 bill from a local credit card. John paid for the $20 bill. John was shocked that this bill cost so much money."
"Sanitary.  I decided to clean up my kitchen. I decided to use a special paper towel to wipe away the dirt. I then washed the dishes in the dishwasher. However, when I came out of the dishwasher, I couldn't clean it. I decided to throw the dirty dishes away."
"Wednesday Dinner.  Tim invited his girlfriend over for dinner. They had dinner to help clean the bathroom. Tim cooked dinner for her. They went to a nearby restaurant. Tim was so happy he ate the food!"
"The Letter.  Sara was visiting her father. She was upset that her dad didn't mail her a letter! She was worried, but then she saw his letter. It said something about his relationships with children. Sara was sad, but decided to tell her father."
"Fast Cars.  My friend's son wanted to buy a car. He thought that he could not afford a car. His friend got a loan from the IRS. His son saved up money. The bank charged him a lot of money to buy his car."
"Wedding Disaster.  When I went to the wedding last month it was a very bad storm. It was raining, and it didn't have a lot of lights. I was in the reception with a couple of friends. My friends were trying to light the whole reception. Luckily the thunder didn't ruin everything."
"The Rug.  A boy was sitting outside of the window with his brother. He was sitting alone outside when he noticed something. He got up and saw something was broken on the floor. The boy looked in the window and found that his brother had been standing there. He was furious and grabbed the door."
"Hair Spray.  I tried to brush my hair but it wouldn't come out at the start. I went to a salon to look around to see what was wrong. After a few hours, I was finally able to see it. I tried a different hair spray, but it came out the wrong way. It didn't help at all, though, because it looked worse than I thought."
"Jake Finds a Friend.  Jake was having a birthday party with his best friend. Jake decided to take a ride to the local pizza place. Jake's friend was making a delicious pizza. Jake got sick from the pizza and had to take medicine. Jake had to call his friend to get help."
"Writing a Song.  My friend and I decided to write a song together. The song was a simple folk song. It only required you to do two things. You must start with the lines. I was tired of writing the song so I had to end it quickly."
"Sandwich Thief.  My girlfriend and I were supposed to be hanging out at the mall together. We were supposed to spend time together. But as I tried to get away, my phone started ringing. I looked outside for a better time. Turns out I was on the phone with another guy in a car."
"A bear spotted.  Susie loved to go hiking with her friends. When the time came to check on her they found a bear. Susie felt so scared and thought it might be a bear. As the time passed Susie realized she didn't have a place to go. She never went hiking again."
"Fun at the Park.  Amy was very excited. She was going to the park with her mom. Amy was going to have to wait outside of the park. When she came out the door she had a shock. Her mom had just left the park and she was in a very scary position."
"David goes fishing.  David has always been fascinated by fish. One day he goes to the lake to fish. He goes for a swim. David catches a huge fish. David is very happy that he has a wonderful time at the lake."
"The New Drone.  Tom was out on a date. He was very nervous. Tom took off his shoes. He went outside to use his drone. The drone landed on his head and injured him."
"Answered Prayer.  When I went to church, I had a big prayer. I prayed very loud and passionately. I was very proud of myself because I'd done so much. After I was done, my wife came to church. She said that I'd done so much good in the past!"
"One Store School Supplies.  Kim's dad had bought her a new car. Kim's dad was not happy that she got a car for school. Kim went to the local car store and purchased several vehicles. Kim drove around town in the car and drove her car to school. Kim's dad bought her a brand new car."
"Clean Towels.  Kim was out swimming with friends one afternoon. Suddenly a storm hit and they were all soaked. Kim was unable to find her towel but her dad put in some drywall. They were able to go out and wash their towels in the lake. They all thanked their dad for the clean towels."
"piercing.  Anna went to the beach with her family. She was wearing her mom's bathing suit. Suddenly she began choking. Her mom pulled her out of the water. Anna felt horrible."
"No experience.  I was working as a mailman at a local delivery place. I needed to help people get groceries. I walked up to the woman next to me. She had a very nice voice, and looked friendly. She told me that she was not a great delivery person."
"The costume party.  Lisa was excited for her new costume party. She was going to be a costume designer and not much else. The party was going to be in a warehouse for the costume. Lisa thought the dress was amazing. She was amazed at the costume and really wanted to impress her family."
"The Test.  Sam has been studying for a test every day. He never has been able to pass it, he was worried he would fail it. Luckily on the test day, he failed miserably. Sam got so mad he dropped out of school. Sam will have to take another one this semester to get a better grade."
"Daughter to Work.  Gina's mom had been sick for a week. Gina was so sad. She was working hard for her baby. She got a letter that said Gina needed to be home. Gina was so proud that she got home."
"Greedy Child.  In 1993, our 2 year old granddaughter and grandson went missing. She was in the yard when her grandma saw her. She went to investigate, looking for her. She noticed that her purse was missing and searched. She came to her grandma and found $20 in the window."
"After Hours Capers.  Ben and his family were sitting on a picnic table. All of a sudden, Ben got a call that the electricity was out. He called in sick to work for an hour. Ben was sad to see his family go without electricity. He had to stay home with them all the next day."
"Ruined Pants.  Kaya was at the fair wearing her favorite pair of pants. It was her first time wearing them in a week. Her mom had gotten her a new pair of pants and they were ruined. She went to the store and bought her new pants. She returned them and got her pants back and wore them."
"New Underwear.  We just got a new dress. We thought it would be nice. It looked like it was going to make me a lot more relaxed. When we finally got it off it looked great. I looked at my new underwear and it was really nice."
"Mildred Tries Out For Soccer.  Mildred is a soccer player who is very talented. Her goal is to be in the Olympics. She wants to compete in a soccer competition. She trains really hard for two months a week. She gets her medals on her first try."
"Flossing Pain.  Bob noticed that his favorite food was stale. He decided he would buy a new one. Bob tried it and found that the smell was awful. After he tasted it, he didn't like it. He decided to go buy something else."
"Dominick's Birthday.  He wanted to celebrate his birthday. He went to the library. He got a card from his friends. He signed the card. His friends all got together and went to celebrate."
"Ice Cream.  The kids wanted ice cream. They went to the ice cream shop. There were none. They had to buy a bag of ice cream. They had a good time."
"A Wall of Burning Books.  Jane's mother made her a collection of books. She would not turn them in, and put them up in her bedroom. She was forced to throw them in, and would have to leave them to be burned. Eventually, Jane found out they were in her sister's attic. She had a new collection of old books in her closet."
"Biking Through a Puddle.  My sister in law is in nursing school. Last week she was having her first surgery. The nurse had to jump out of the car, and fell off a bridge. The ambulance brought her to the hospital. She was very scared when she got to the hospital."
"US Invades Iraq.  John went to Iraq for his military training. He did his training and returned home. John joined the military. John fought in the Iraq war. He received medals."
"Story.  Susie wanted to get a book club to share her novel. Her friends suggested that she start the Girl Scout Girl Scout club. Susie joined the Girl Scout Girl Scout Girl Scout club and worked very hard. Susie got accepted into Girl Scout. Susie is now a very proud member of the Girl Scout Girl Scout Boy Scouts."
"Blankets.  I was working late today. I didn't have enough blankets. I decided to go shopping. I found one that was half as big as the ones I needed. It was a new blanket I bought a week ago."
"Envy.  Tom was a high school basketball player. When he was a freshman he made a lot of great plays. Tom went up against a very good guy. Tom was so mad he left the game. Unfortunately his coach came to him and called him out."
"Old Bear.  One day I heard my cousin crying. She had heard me telling the neighbors to put on their earbuds. I pulled out my old earbuds and put them on. She then came running outside, crying her eyes out. Luckily I did not notice her screaming that she didn't listen."
"The Pool.  My wife and I went for a swimming day at the beach. We took a dip in the water. When we got to the water, there was a pool full of rocks. We decided to go inside the pool. We started our swimming with the rocks."
"Swinging.  Amy saw a flyer on the internet advertising a free concert. The flyer said that Amy could rent a ticket for $50. Amy went to the venue and bought tickets for $15. Amy got to see her concert and she enjoyed herself. Amy really appreciated the free concert ticket she paid for."
"A skiing accident.  Amy loved to ski at school. It was her favorite sport and she would always go there. One day she went skiing with her brother. They were not sure if she would ever ski again. Her brother told her it was very dangerous to ski in that snowstorm."
"The Swan.  I was eating my favorite Thanksgiving dinner on my very first day of work. I saw a beautiful swan on a white background, while I was eating a plate of fried chicken. I thought I saw a real swan. Then, I saw a real shark swimming in the water. I decided to go home and eat my turkey that day."
"A Difficult Reading.  Dan had a new book. He had never seen a book before. One day, he was bored while reading. Dan couldn't finish his book. Dan decided to make his favorite author a new one."
"Recital.  We have a few rehearsals. Tonight is the one that we are going to do. We are going to perform a new song from our favorite artist. We will be performing for hours. I really hope this is the last one."
"The Grand Escape.  Tom was on his way to visit his friends at his friend's house. Tom decided to sneak into the house. As he reached down he saw that his friend was in the front yard. Tom tried to open the door but the door wasn't open. He was left with no way to escape his friends house."
"Lost purse.  Susie was walking to her mom's house to get ready for school. All of a sudden she heard something. The purse was missing! She looked everywhere. She couldn't find it!"
"Lying.  Mary went to her friend's house for dinner. Her friend asked if she wanted dinner with her. Mary said yes. Mary's friend decided to go out with friends. Mary was very angry with her friend."
"Overgrowth.  Kate always liked to grow her own grass. She bought a small shrub. It grew in a big hill. The shrub didn't look good. One day, the shrub stopped growing. Kate decided to stop growing her grass."
"The Driver's Test.  Tom was an extremely nervous driver. He had an important test coming up. He couldn't afford to drive alone. He decided to take it alone at a friend's house. He was surprised to learn the other driver was the perfect driver."
"Green Thumb.  I put my umbrella in my pocket. When I looked at the grass, it was very green. I asked a neighbor if he knew what the problem was. The neighbor didn't know. He asked if I had put the water in my pocket."
"Snake Escape.  Sally walked in the front door of her grandma's house one day. She saw a snake in the bushes next door. She called the exterminators and they came to the rescue. Sally felt much better that day and decided not to walk in the house."
"Mandarin Chinese.  One day at a Chinese restaurant, everyone was speaking Mandarin. We couldn't help but laugh at the foreigners. I was very excited to learn they were Chinese. I walked past them and I got a good idea. Mandarin Chinese can be taught in Chinese classes."
"Devil's Paradise.  In 1985 we took a vacation in India. We took our daughter there. We walked to the jungle to play in the shade. We spent all day playing. We went home after that."
"Broken Axle.  Kelly was going out for a run. Kelly fell off her horse. Her saddle snapped. Kelly tried to go for a run. She ended up hitting her head on the ground."
"Near Drowning.  Timmy loved water sports. He decided to start a new water sports activity. His friends all had different ways to get in it. One of the oldest friends was going to dunk him. He ended up falling too far to the ground."
"Too fast.  Aya took her granddaughter to an ice cream parlor. She gave them ice cream, but they did not notice how fast it was. When the kid got home, they were all very hungry. They decided to drink ice cream. They didn't notice the speed at all."
"Boo!.  I was sitting on my couch one day. It was raining and I heard some thunder. I jumped up to the couch and ran away. I called my friend, but my friend didn't believe me. I was so disappointed and threw a tantrum."
"time capsule.  My nephew was going to his first day of high school. He is 6 years old. He was in the building yesterday. All the sudden, the lights went out. His family had to come out and get him."
"Berry's Trick.  Berry had a knack for catching berries. He'd catch lots of berries and was a master of it. One day he went out to feed his family. His family was very hungry and Berry caught a big bug. Berry didn't miss the chance to make a big snack with his bug."
"Car accident.  I bought my new car from the dealership. It had a flat tire. I called and got the dealership. They offered me a ride. I got the flat tire on the way to work."
"Falling tree.  Last year I decided to go to a tree fall. There was only one tree in the neighborhood where I saw it. The tree had big leaves that made the whole tree fall. When I got there my son did not even look down. The tree made me look silly."
"Special Delivery.  My wife ordered pizza online. I thought she was going to give it away. My wife received it and I opened it. When I opened the box, she gave it to me. I thanked her for giving me a gift."
"The Pie.  The boy loved eating the pie. He bought a new one for the pie. He ate the pie. The pie was terrible. The kid was very disappointed in his purchase."
"Clean Room.  John decided to take his kids to a zoo for the weekend. He thought they would be bored by the time he arrived. But when he was gone for a minute, they were completely bored. They got home early and enjoyed watching the zoo together. They loved going to the zoo with their kids, and it was a fun time!"
"The Race.  I bought my dog a puppy. She wanted to take the race. I did not know what to do. I asked her to play in the grass. She agreed."
"Lifetime Puppy.  My boyfriend bought a puppy a new collar. He couldn't keep his puppy. I begged him not to buy him another collar. When he found out that the dog had been adopted, he gave it to me. I have to give my puppy back his collar if I don't get him another one."
"Bicycle Racing.  I wanted to get a bike as a hobby. I went to the local bike shop and saw bikes available for sale. I bought a bicycle and went home and researched it. I got my bicycle and got ready to start biking. I rode the bike home that day and loved riding my bike."
"Free Samples.  Last month my friend and I went to our local supermarket. The cashier brought us a box of Samples. When we got home we started to dig. We found the Samples. We had fun shopping."
"Bike.  Jake took a big trip. He was going on a bicycle trip with his friends. It was one of the most scenic days. Jake made it to the end of the trip. He was happy he had enjoyed his trip so much."
"Don't make false promises.  My family and I visited a country that is very rich in technology. We were there because it has been very difficult to maintain and maintain. Last year I told my family we were going to the US. They said no. I felt guilty because I never thought I would speak to them."
"Wheeled.  I decided to take my bicycle to the local track. I went to the track with the big wheels. I ended up sliding off of the track. I had to get a new pair of pants. The other guys had ridden me twice before."
"Secure System.  Kate was doing research on secure systems. She found out that her favorite was the OneNote. She installed a secure system. When she visited her local bank, her account was locked. The bank had to charge her hundreds of dollars."
"Distracted.  We had a birthday party that was coming up. We decided to sit on the stage and watch tv. I fell asleep in the middle of the show. I ended up not getting up. Everyone was just talking at first."
"Morbid reality.  I was watching the news the other day. I saw that an earthquake was going to hit my city. I immediately took shelter at a hotel in my area. My coworkers all told me that the quake was a bad idea. I decided that this should be avoided at all costs."
"Chemistry.  I read that the earthworms are a disease of the sun. So I decided to get some sunflowers. Then I planted some in the fall. Alas, they did not grow. So I decided to sell them as well."
"The Football Star.  My sister and I played football all night. We got to the football field on time. I didn't notice the football on the ground because of the rain. The ball landed on the ground and broke the side of my leg. I cried because I could not sleep."
"Flat.  Jane sat on the couch and stared at her monitor. She saw a flutter in her palm. She picked up the flutter. She screamed and threw the monitor at the flutter. Jane was relieved she could not find the flutter in her pocket."
"Lost Money.  Tom bought new video games. They never came back. He kept losing money. Eventually he put it on ebay. Eventually he was able to get a new game."
"Bad Start.  Jim had a stroke and had been in and out of treatment for years. His doctor had prescribed him medication. Jim was not very good at sports medicine. He made the doctor very mad. Jim was not allowed to use the medicine he was given."
"Mountain Trip.  On August 4th, our two kids were going to Mountain Trip. They had a great time on their hike through the mountains. We did not like the scenery, though. My wife took us on the mountain. We decided to get ice cream sandwiches for them."
"Bad Grades.  Kim was a kindergarten teacher. She had to bring in bad grades for her class. Her teacher said her grade was due this week. She said she would miss the week she was supposed to be at home with her students. Kim thought she was being disrespectful but got the message."
"Cute Awakening.  In 1993 I was in a relationship with a guy I never met. We dated for six years. He was a mean and violent guy and I was in love with him. After a few years, he was no longer with me. He was moved and I found the best man I could."
"Paul's Change of Address and Change of Heart.  Paul wanted to have a happy retirement in the year 2000. Paul knew he was becoming old and tired of living in the same old house. He found a house in an upscale neighborhood with lots of people and a pool. Paul bought the house, and lived there for eight years. He was excited about his retirement and was proud to have gone to a place like this."
"Angry Feelings.  I had always been told I was a sexist. I decided to change that fact. I got my girlfriend a nice job at the store. I went to a protest meeting. A white woman came to the meeting."
"College Troubles.  Tina wanted to graduate college after her parents failed her. But she was still nervous about it. So she made her mother take her to the library. The librarian helped her prepare her English book. But she ended up having no luck."
"Alan's Big Break.  Alan had been working for several years. He was finally hired as an executive. After many years he was hired as an interior designer. He loved the work, but decided that he would love more. He started a business, but was sad at first."
"Reaching the peak.  Bob needed some sleep. So he went to his favorite store and bought a book. Then, he checked the book out and bought a plane ticket. But his flight was cancelled because of high wind. So, Bob was exhausted."
"Lip Gloss.  My Lip Gloss was supposed to be for the weekend. The only drawback was that I didn't have any time to wear it. I started at 10 pm. I wore it all the way home. I was tired when I went to work."
"Stray Cat.  A stray cat was on the doorstep. It looked as if it wanted to eat her. The cat laid on the floor in the backyard. The cat looked up and down. It was the dog's favorite pet."
"New pasta sauce.  Kate and her family loved pasta. They made spaghetti sauce for dinner. They used it as the main dish. When they went home they brought it out. They ate the sauce on the couch."
"The broken wick.  Mary bought a bottle of water for the bathroom. It was broken one day. She could not fix it. She went to the store. They replaced the broken bottle."
"Bookworm.  We had to buy a new bookworm today. I looked around and realized it was in the back. I looked around for a second to get the bookworm. I ended up calling my friend for a call. I told her that I have a bookworm today."
"Spongebob.  Tina was going to take a walk in the park. She thought she would be stuck in the grass. When Tina walked in the grass it started to get dark. She had to walk through the whole park. Tina was stuck in the grass."
"Going Back to School.  Tina was going to a new school. She got her driver's license. She started driving to school. She was about to head back to school. Tina made an appointment with a counselor. The counselor recommended she go back to school."
"Sarah gets lucky.  Sarah and her family went on vacation last year. Sarah and her family had a lot to do before their vacation started. They planned their trip and got to the airport at 10 AM. Sarah got to see the country she wanted to go to the beach. Sarah and her family enjoyed the beach and all of the food and activities."
"All Nighter.  When I was younger, I hated to eat breakfast. It's something I'm not much of a fan of, and I just don't like the way it looks. I would wake up with only 10 minutes to eat something, then go to bed. This day I ended up with a full three minutes. Thankfully I didn't have to eat breakfast anymore."
"Hiding the Gift.  I found my friend's gift in the library, and it was a lovely gift. I was very upset that I couldn't find it. I asked my mom, but she just smiled. I learned that my mom had given her a special gift. I could not find the gift until I realized how much she had missed me."
"Shocked.  Lisa got a phone call from a stranger. The stranger wanted to talk to her. Lisa was terrified. She called the police and reported the incident. Lisa is thankful that her phone was safe."
"Gig.  I wanted a gig. I had never been before. So when I went to a gig, I met a lot of new people. So, I was happy to meet new people. After the gig, I took my time working."
"Typing.  Mark wanted to do well on the typography exam. He studied very hard for weeks. After studying, Mark submitted a typography paper to be submitted to a teacher. He received the grade of A+. The teacher gave Mark a good grade and Mark's grade went up."
"Beach day.  We all headed out to the beach to get a better look at the ocean. We saw the sunset was beautiful with a beautiful sunrise. We had to spend all afternoon on the sand. We all walked in the water enjoying the sunset. Then we took off all the sand and sat in the sun."
"Freshman Orientation.  My cousin and I went on a three hour drive from Austin. We spent several hours getting there. It was a big deal. We got food and beer. We talked to a lot of people."
"Pleased.  I have a boyfriend and his girlfriend live in the same house. We live on a lot of land and have never had a lot of contact. I decided to start dating him. He really likes me and I really want to date him. He told me to get a girlfriend and we've had a great time"
"Bread.  The woman wanted to bake. She looked in the store to buy bread. She couldn't find anything. She searched through the bread section for the perfect loaf. She went home and baked a loaf."
"Electronic music.  I was listening to music on my smartphone when I heard my brother playing a song. I opened my headphones and noticed that it was going to be an encore. I couldn't play any music because it was very loud. I then realized that I should have listened to music in a different genre. Thankfully, my brother did not listen to it as that is his favorite genre."
"Saving a Life.  Tom was out for a walk. He got lost in the woods. He realized he was lost forever. He asked around and couldn't find any places. He finally found a place that was free."
"Mushroom Pizza.  Tom decided to make a pot of Mushroom Pizza. He made the dough and started to mix it. He ended up with a big pile of Mushroom Pizza. Tom took the mushrooms from the pot and put them in the oven. Tom's family loved their Mushroom Pizza."
"The Job Offer.  Sam was a teenager. His brother had applied for a job at a factory. Sam did not want to hire a new job. Sam's brother suggested that he apply for a job in California. Sam accepted the job offer."
"The Bike.  Kate was taking a walk. Suddenly, her bike slipped out of the reach of her. She tripped on a puddle. Thankfully she was okay. Luckily, she was able to get it back on."
"The Murder.  Dan wanted to see if his mother was being hurt. After dinner, he decided to go for a jog around his neighborhood. When he turned around, he saw his mother beheaded. Dan rushed to the hospital. His mother was taken to the hospital."
"Judy Know Football.  Judy had been waiting for football since he was a child. He knew his friends footballers. He was afraid to talk to them. Judy decided to join the team. At the next game Judy was the starting quarterback."
"The Touchdown.  One time while watching football, Timmy ran in the wrong direction. It turned to the left and he ran to the right. After running, he got hit by a defender. His teammate got hurt. Timmy got up and left the game."
"Stamp Collection.  Tina had just given birth to her first child. Her parents made her a stuffed animal for Christmas. Tina was nervous about what to put on it. She was worried her baby might be allergic to the sticker. She was careful and put the toy on. It made Tina feel a lot better about her baby."
"A common scenario.  Joe is an actor. He has been practicing for years. He went to a school called The Art Academy. He went to his first class. He got a B."
"Tim buys a puppy.  Tim had a few cats. Tim went to the pet store. He saw a few cats that he really liked. He bought the cat and took it home. Tim named the cat Tim."
"Court of Some Peels.  Amy loved her new apartment and couldn't wait to move out. She did not realize how much she hated having to live in a small apartment. She tried to think about ways to make it better. She settled on going shopping in the city instead. The city finally started to do away with the legal requirements."
"The Carnival.  The family wanted to take the family on a carnival trip. They all wanted to go to one but didn't know what to go with. Luckily they found something on the internet. They all decided on the same day. The children and family went to the carnival."
"Lottery.  Tom was a millionaire. He would win lots of money everyday for his work. Tom got into a car accident and died. Tom lost all of his money. He would spend all his money on clothes and electronics."
"Luke.  My sister and I lived with our daughter in Boston in 1968. Our daughter was twenty-one and was a baby one year. My sister's brother died. We went to visit her in 1981. She had a great birthday."
"No Perfect Dress.  Kate had wanted a new dress. She was only 16 so she couldn't afford it. She started saving for the right ones. She ended up having enough for her dress. Kate was so glad she had bought a nice dress!"
"Sand Castles.  I decided to make my own sandcastle. I was using three different types of sand. I wanted to use black and white. The black and white did not work. I tried some browns and they did not work."
"Rainy Day.  I went out to get breakfast. When I got there, it started to rain. I had to walk to the bus stop to get to school. When I got there, the bus stopped and I had to wait a long time. When I got to school, the bus didn't leave me."
"Kim's Son's Glasses.  Kim had just given birth to her son. She saw the baby in the hospital and took a look at it. She knew that the baby was a boy. Kim's son had been acting strange since birth. Kim was not happy about this."
"Fixing the roof.  Tom got new roofing. He had used the old ones for a long time. He wanted to fix it up. He took it to the local hardware store. Unfortunately they had too much paint."
"Shoes.  Amy bought some new shoes at a thrift shop. She wanted them to fit her feet. But she needed a big change in the way her feet looked. She didn't want to buy a pair that would put her feet flat. Amy searched online for shoes that fit her feet perfectly."
"The Boy's Dog.  The boy found a stray dog in his house. The dog seemed friendly and playful. The boy took it home and brought it home. The dog became friends with the boy. The dog returned home."
"Burning Down.  I had to use a coffee machine for breakfast. It had to be the hottest coffee I ever used. I decided to boil it down to a simmer. It took hours to get it all done. Then I could finally give it a nice treat."
"Ticket Hogger.  When I was a child my dad wanted me to go to the circus. So, we all gathered outside and went inside. One of my favorite things to do was to ride the trolley. My dad got mad and took me to the circus. He told me that it was dangerous to ride the trolley."
"Pokemon Hunting.  When I was a kid I went out to get my friends' house. I walked across the street to find my old neighbor's house. I saw a house with Pokemon in it. I followed it back home. They finally found the house with the other pokemon."
"Poor Clark.  Clark loved to eat food. Clark went to a store with some cash. Clark got a new apple apple. Clark started to eat apple food again. The store was selling Clark a lemonade stand."
"Wet Phone.  I was supposed to go on a trip yesterday. It was raining. I was very worried about getting wet. Luckily I woke up early. The weather is not very bad and I am still very excited."
"Picky Much?.  The girl on the bus got stuck. She was too close to the bus. So she grabbed a rock and pushed her way back. She tried to climb the bus but it got stuck. The rock had stuck in the seat, and the girl got stuck."
"Street Racing.  James was playing street racing with his friends. He was at the top and had his tail down. He was at the bottom and his opponent was on his right. James didn't hit the opponent before hitting him. They had a really close fight."
"Tooth Fairy.  Lily loved to collect and collect tooth fairy statues. She decided she wanted to try to make a living collecting them. She bought all the necessary materials to make her a sculptor. Lily made a beautiful and custom toenail sculpture that night. Lily was very happy she had made a living in the hobby of a tooth fairy."
"beans.  Amy loved corn for cornbread. She especially loved cornbread with nuts. However, she wanted to eat more corn with nuts. After eating the cornbread, she felt tired. Finally, she decided to eat more corn."
"Odd habit.  Tom got a cat. He loved the cat and wanted to keep it. Tom decided he needed to change the way he fed it. Tom realized he hated cats. He kept feeding the cat anyway and eventually ate it."
"Grades.  The teacher said the test was due on Friday. The class began the test in front of everyone. They didn't know that their teacher was deaf. The teacher was very proud of the test. Everyone got a good grade."
"Walker Gets Organized.  Walker always felt he was too organized. The way his parents worked was always affecting him. One day he got in trouble for being too much of a jerk. Walker was able to find a new job but didn't feel too organized anymore. Now he takes a different job and doesn't feel so organized anymore."
"Science Project.  Amy loved science. Amy had a project due for next week. She studied hard to pass it. When Amy saw the project in print she made sure to finish it. When Amy was finished she felt good."
"The Surprise Party.  Last Saturday my wife and I went to a small town party. We went to the party early, and there were several tables. After the party, we sat down and drank lots of beer. We got drunk and then went home. We had a very fun day at the party!"
"Too much work.  I am supposed to do the dishes at home today. Alas, it was raining. I am supposed to take them to the laundromat instead of the dishwasher. I do not know how to do dishes at home. I decided to wait until it was raining."
"Hula Hoops.  Sam and his grandmother would go out to eat together. One day the Grandma brought home a large bag of peanuts. Sam was excited and jumped on top of the bag. It made Sam very angry. He felt guilty that he had brought the peanuts home."
"the Freeloader.  Sam wanted a new car. He decided to go to the dealership. He picked a great brand. He got the car and drove it home. Sam was happy to finally have his new car."
"The world.  Aya was a scientist, and she wanted to become a scientist herself. She found a scientist she liked named James and she wanted to follow him. Soon, she began to develop her own experiments. Soon James came to her aid and she was a scientist too. Aya soon became a licensed laboratory researcher."
"Bad Reception.  I was watching Netflix one day. When I came back to my computer I found some advertisements for a movie. After looking through the listings I found the movie was good. I decided to download the movie and then restart it. I was disappointed to see I was able to watch the movie on time."
"Eli.  Eli was driving on the highway. The wind was blowing in his direction. Eli was hit by a car. Eli felt his arm start to bleed. Eli's arm started to bleed from the driver of his car."
"Running on Fumes.  Tim was a very big runner. He had to take a long time to reach the top. His friends told him to try a new activity. Tim didn't like running. Tim started running everyday."
"kittens.  Anna was taking a stroll outside. She wanted a big, fluffy kitty for her birthday. She saw a kitten walking through the street. Anna went to pet the kitten. She named the kitten Kitten."
"the graveyard.  I was visiting a friend's house when we saw a car. It had two cars parked on the side of the road. I was in awe of what was in its place. After a while I wondered what it could do. I decided to drive to the graveyard and looked all around."
"The Bagel.  Tom was taking a lunch break. He decided to eat something special. He went to the store and bought some bagel. Tom bought a giant bagel and placed it outside. After eating it, he loved his food."
"Pancakes with Grandma.  I took my daughter to the park yesterday. We ate pancake batter and milk. She was so happy. I went home and cooked breakfast for her. She was so happy to eat the treats."
"Overtime.  Allie got fired from her job. She told her boss. Her boss fired her! Allie couldn't believe what she was told. She didn't think she was fired until days later."
"The Scary Car.  One day Tim was on a school bus. The bus was going late. Tim was waiting at a stop that had several cars stuck. Tim was stuck on the wrong bus. Tim was lucky that he got his ticket."
"Rainy Vacation.  The couple decided to take a trip to Italy. They got in their car and drove for about an hour. After 2 hours, they came home and decided to drive home. The next day, they left the house and headed back. When they returned home, the couple had a much better vacation."
"The Cookie Exchange.  One day Jill went to the grocery store. She went through all of her items and went to the bakery. She purchased all the cookies that were on sale. She bought all the eggs. She went back home to eat."
